Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7044338,SA_0000001400,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2011,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHBHR,0.6,0.55177,,,2024-08-12T15:16:09Z,2011,1/1/2011,12/31/2011
7044375,SA_0000001400,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2016,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHJOR,0.1,0.0887,,,2024-08-12T15:16:09Z,2016,1/1/2016,12/31/2016
7044432,SA_0000001400,COUNTRY,MYS,WPR,Western Pacific,YEAR,2001,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHMYS,0,0.00772,,,2024-08-12T15:16:09Z,2001,1/1/2001,12/31/2001
7044510,SA_0000001400,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,1981,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHKWT,0,0,,,2018-05-11T09:11:19Z,1981,1/1/1981,12/31/1981
7044643,SA_0000001400,COUNTRY,BWA,AFR,Africa,YEAR,1963,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHBWA,0.13,0.13,,,2018-05-11T09:15:24Z,1963,1/1/1963,12/31/1963
7044922,SA_0000001400,COUNTRY,VNM,WPR,Western Pacific,YEAR,1997,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHVNM,0,0,,,2018-05-11T09:18:03Z,1997,1/1/1997,12/31/1997
7045581,SA_0000001400,COUNTRY,KOR,WPR,Western Pacific,YEAR,1986,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHKOR,0,0,,,2018-05-11T09:19:45Z,1986,1/1/1986,12/31/1986
7045595,SA_0000001400,COUNTRY,MDG,AFR,Africa,YEAR,1985,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHMDG,0.91,0.91,,,2018-05-11T09:07:15Z,1985,1/1/1985,12/31/1985
7045776,SA_0000001400,COUNTRY,IND,SEAR,South-East Asia,YEAR,2018,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHIND,2.8,2.76357,,,2024-08-12T15:16:09Z,2018,1/1/2018,12/31/2018
7045816,SA_0000001400,COUNTRY,SLV,AMR,Americas,YEAR,1976,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHSLV,2.76,2.76,,,2018-05-11T09:15:55Z,1976,1/1/1976,12/31/1976
7045990,SA_0000001400,COUNTRY,KNA,AMR,Americas,YEAR,2018,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHKNA,0.2,0.20233,,,2024-08-12T15:16:09Z,2018,1/1/2018,12/31/2018
7046214,SA_0000001400,COUNTRY,LAO,WPR,Western Pacific,YEAR,1969,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHLAO,0.02,0.02,,,2018-05-11T09:22:59Z,1969,1/1/1969,12/31/1969
7046273,SA_0000001400,COUNTRY,NER,AFR,Africa,YEAR,2002,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHNER,0,1.00E-05,,,2024-08-12T15:16:09Z,2002,1/1/2002,12/31/2002
7046331,SA_0000001400,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,1965,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHSDN,1.19,1.19,,,2018-05-11T09:21:22Z,1965,1/1/1965,12/31/1965
7046654,SA_0000001400,COUNTRY,PNG,WPR,Western Pacific,YEAR,1997,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHPNG,0.82,0.82,,,2018-05-11T09:18:49Z,1997,1/1/1997,12/31/1997
7047150,SA_0000001400,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,1985,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHPAK,0,0,,,2018-05-11T09:08:29Z,1985,1/1/1985,12/31/1985
7047455,SA_0000001400,COUNTRY,VNM,WPR,Western Pacific,YEAR,2005,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHVNM,0,0.01033,,,2024-08-12T15:16:09Z,2005,1/1/2005,12/31/2005
7048091,SA_0000001400,COUNTRY,PER,AMR,Americas,YEAR,1992,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHPER,0,0,,,2018-05-11T09:11:12Z,1992,1/1/1992,12/31/1992
7048120,SA_0000001400,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,1965,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHDJI,3.69,3.69,,,2018-05-11T09:13:27Z,1965,1/1/1965,12/31/1965
7048420,SA_0000001400,COUNTRY,BTN,SEAR,South-East Asia,YEAR,1970,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHBTN,0.54,0.54,,,2018-05-11T09:20:16Z,1970,1/1/1970,12/31/1970
7048444,SA_0000001400,COUNTRY,TLS,SEAR,South-East Asia,YEAR,1972,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHTLS,0.27,0.27,,,2018-05-11T09:02:18Z,1972,1/1/1972,12/31/1972
7048565,SA_0000001400,COUNTRY,MEX,AMR,Americas,YEAR,2018,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHMEX,4.1,4.07438,,,2024-08-12T15:16:09Z,2018,1/1/2018,12/31/2018
7048613,SA_0000001400,COUNTRY,ETH,AFR,Africa,YEAR,1998,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHETH,0.09,0.09,,,2018-05-11T09:04:18Z,1998,1/1/1998,12/31/1998
7048878,SA_0000001400,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2006,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHBTN,0,0.00541,,,2024-08-12T15:16:09Z,2006,1/1/2006,12/31/2006
7048925,SA_0000001400,COUNTRY,LSO,AFR,Africa,YEAR,2010,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHLSO,0.5,0.51221,,,2024-08-12T15:16:09Z,2010,1/1/2010,12/31/2010
7049112,SA_0000001400,COUNTRY,NGA,AFR,Africa,YEAR,1992,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHNGA,0.72,0.72,,,2018-05-11T09:05:19Z,1992,1/1/1992,12/31/1992
7049231,SA_0000001400,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,1996,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHIRN,0,0,,,2018-05-11T09:03:30Z,1996,1/1/1996,12/31/1996
7049246,SA_0000001400,COUNTRY,CYP,EUR,Europe,YEAR,2007,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHCYP,2.4,2.36299,,,2024-08-12T15:16:09Z,2007,1/1/2007,12/31/2007
7049300,SA_0000001400,COUNTRY,SVK,EUR,Europe,YEAR,1987,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHSVK,2.42,2.42,,,2018-05-11T09:10:58Z,1987,1/1/1987,12/31/1987
7049542,SA_0000001400,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2009,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHPRK,3.4,3.35352,,,2024-08-12T15:16:09Z,2009,1/1/2009,12/31/2009
7050049,SA_0000001400,COUNTRY,SLE,AFR,Africa,YEAR,2006,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHSLE,0,0.00488,,,2024-08-12T15:16:09Z,2006,1/1/2006,12/31/2006
7050136,SA_0000001400,COUNTRY,KIR,WPR,Western Pacific,YEAR,1991,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHKIR,0,0,,,2018-05-11T09:16:48Z,1991,1/1/1991,12/31/1991
7050140,SA_0000001400,COUNTRY,PRT,EUR,Europe,YEAR,1977,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHPRT,13.74,13.74,,,2018-05-11T09:07:45Z,1977,1/1/1977,12/31/1977
7050212,SA_0000001400,COUNTRY,KIR,WPR,Western Pacific,YEAR,2016,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHKIR,0.4,0.3881,,,2024-08-12T15:16:09Z,2016,1/1/2016,12/31/2016
7051093,SA_0000001400,COUNTRY,NER,AFR,Africa,YEAR,1999,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHNER,0.01,0.01,,,2018-05-11T09:10:45Z,1999,1/1/1999,12/31/1999
7051429,SA_0000001400,COUNTRY,ARG,AMR,Americas,YEAR,1981,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHARG,1.88,1.88,,,2018-05-11T09:05:26Z,1981,1/1/1981,12/31/1981
7051649,SA_0000001400,COUNTRY,ESP,EUR,Europe,YEAR,1975,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHESP,3.73,3.73,,,2018-05-11T09:09:49Z,1975,1/1/1975,12/31/1975
7051931,SA_0000001400,COUNTRY,GHA,AFR,Africa,YEAR,2006,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHGHA,0.7,0.70703,,,2024-08-12T15:16:09Z,2006,1/1/2006,12/31/2006
7052296,SA_0000001400,COUNTRY,LSO,AFR,Africa,YEAR,1981,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHLSO,0.07,0.07,,,2018-05-11T09:19:32Z,1981,1/1/1981,12/31/1981
7052575,SA_0000001400,COUNTRY,BDI,AFR,Africa,YEAR,1971,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHBDI,0.01,0.01,,,2018-05-11T09:15:18Z,1971,1/1/1971,12/31/1971
7052617,SA_0000001400,COUNTRY,CHN,WPR,Western Pacific,YEAR,1961,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHCHN,0.01,0.01,,,2018-05-11T09:19:58Z,1961,1/1/1961,12/31/1961
7052689,SA_0000001400,COUNTRY,THA,SEAR,South-East Asia,YEAR,1968,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHTHA,0,0,,,2018-05-11T09:05:03Z,1968,1/1/1968,12/31/1968
7052839,SA_0000001400,COUNTRY,ISL,EUR,Europe,YEAR,1977,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHISL,1.01,1.01,,,2018-05-11T09:14:48Z,1977,1/1/1977,12/31/1977
7052867,SA_0000001400,COUNTRY,PHL,WPR,Western Pacific,YEAR,2008,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHPHL,0,0.01834,,,2024-08-12T15:16:09Z,2008,1/1/2008,12/31/2008
7052868,SA_0000001400,COUNTRY,PNG,WPR,Western Pacific,YEAR,1999,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHPNG,0.04,0.04,,,2018-05-11T09:19:46Z,1999,1/1/1999,12/31/1999
7053534,SA_0000001400,COUNTRY,SLB,WPR,Western Pacific,YEAR,1982,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHSLB,0.07,0.07,,,2018-05-11T09:19:07Z,1982,1/1/1982,12/31/1982
7053723,SA_0000001400,COUNTRY,GHA,AFR,Africa,YEAR,2008,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHGHA,0.7,0.72922,,,2024-08-12T15:16:09Z,2008,1/1/2008,12/31/2008
7053737,SA_0000001400,COUNTRY,ARG,AMR,Americas,YEAR,1989,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHARG,10.82,10.82,,,2018-05-11T09:21:35Z,1989,1/1/1989,12/31/1989
7053818,SA_0000001400,COUNTRY,LAO,WPR,Western Pacific,YEAR,2009,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHLAO,5.6,5.57355,,,2024-08-12T15:16:09Z,2009,1/1/2009,12/31/2009
7053846,SA_0000001400,COUNTRY,WSM,WPR,Western Pacific,YEAR,2002,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHWSM,0,0.03755,,,2024-08-12T15:16:09Z,2002,1/1/2002,12/31/2002
7053993,SA_0000001400,COUNTRY,TTO,AMR,Americas,YEAR,1965,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHTTO,3.88,3.88,,,2018-05-11T09:15:54Z,1965,1/1/1965,12/31/1965
7054094,SA_0000001400,COUNTRY,LTU,EUR,Europe,YEAR,1992,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHLTU,3.97,3.97,,,2018-05-11T09:12:11Z,1992,1/1/1992,12/31/1992
7054136,SA_0000001400,COUNTRY,UZB,EUR,Europe,YEAR,1994,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHUZB,0.42,0.42,,,2018-05-11T09:18:18Z,1994,1/1/1994,12/31/1994
7054369,SA_0000001400,COUNTRY,MYS,WPR,Western Pacific,YEAR,1975,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHMYS,0.5,0.5,,,2018-05-11T09:15:40Z,1975,1/1/1975,12/31/1975
7054388,SA_0000001400,COUNTRY,CUB,AMR,Americas,YEAR,1962,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHCUB,0.01,0.01,,,2018-05-11T09:22:39Z,1962,1/1/1962,12/31/1962
7054389,SA_0000001400,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,1971,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHSAU,0,0,,,2018-05-11T09:18:03Z,1971,1/1/1971,12/31/1971
7054630,SA_0000001400,COUNTRY,AGO,AFR,Africa,YEAR,1992,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHAGO,2.67,2.67,,,2018-05-11T09:14:40Z,1992,1/1/1992,12/31/1992
7054881,SA_0000001400,COUNTRY,CHL,AMR,Americas,YEAR,1980,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHCHL,0,0,,,2018-05-11T09:12:53Z,1980,1/1/1980,12/31/1980
7055298,SA_0000001400,COUNTRY,BOL,AMR,Americas,YEAR,1969,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHBOL,0.65,0.65,,,2018-05-11T09:17:14Z,1969,1/1/1969,12/31/1969
7055917,SA_0000001400,COUNTRY,VNM,WPR,Western Pacific,YEAR,1989,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHVNM,0.03,0.03,,,2018-05-11T09:03:58Z,1989,1/1/1989,12/31/1989
7055956,SA_0000001400,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2006,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHYEM,0,0.04041,,,2024-08-12T15:16:09Z,2006,1/1/2006,12/31/2006
7056905,SA_0000001400,COUNTRY,DMA,AMR,Americas,YEAR,1995,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHDMA,0.83,0.83,,,2018-05-11T09:02:08Z,1995,1/1/1995,12/31/1995
7057043,SA_0000001400,COUNTRY,CAF,AFR,Africa,YEAR,1969,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHCAF,0.02,0.02,,,2018-05-11T09:16:47Z,1969,1/1/1969,12/31/1969
7057076,SA_0000001400,COUNTRY,PAN,AMR,Americas,YEAR,2002,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHPAN,0,0.0201,,,2024-08-12T15:16:09Z,2002,1/1/2002,12/31/2002
7057294,SA_0000001400,COUNTRY,CYP,EUR,Europe,YEAR,1999,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHCYP,2.32,2.32,,,2018-05-11T09:20:42Z,1999,1/1/1999,12/31/1999
7057947,SA_0000001400,COUNTRY,DOM,AMR,Americas,YEAR,1980,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHDOM,2.18,2.18,,,2018-05-11T09:08:16Z,1980,1/1/1980,12/31/1980
7057989,SA_0000001400,COUNTRY,LKA,SEAR,South-East Asia,YEAR,1967,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHLKA,0.18,0.18,,,2018-05-11T09:04:57Z,1967,1/1/1967,12/31/1967
7058078,SA_0000001400,COUNTRY,NRU,WPR,Western Pacific,YEAR,2011,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHNRU,0,0,,,2024-08-12T15:16:09Z,2011,1/1/2011,12/31/2011
7058282,SA_0000001400,COUNTRY,ESP,EUR,Europe,YEAR,1992,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHESP,4.49,4.49,,,2018-05-11T09:04:25Z,1992,1/1/1992,12/31/1992
7058391,SA_0000001400,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2019,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHPAK,0,0.00452,,,2024-08-12T15:16:09Z,2019,1/1/2019,12/31/2019
7058432,SA_0000001400,COUNTRY,AUT,EUR,Europe,YEAR,1991,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHAUT,4.7,4.7,,,2018-05-11T09:16:11Z,1991,1/1/1991,12/31/1991
7058756,SA_0000001400,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2009,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHDJI,0.2,0.21056,,,2024-08-12T15:16:09Z,2009,1/1/2009,12/31/2009
7059403,SA_0000001400,COUNTRY,MLT,EUR,Europe,YEAR,1964,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHMLT,0.89,0.89,,,2018-05-11T09:14:29Z,1964,1/1/1964,12/31/1964
7059607,SA_0000001400,COUNTRY,CHL,AMR,Americas,YEAR,2017,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHCHL,0,0,,,2024-08-12T15:16:09Z,2017,1/1/2017,12/31/2017
7060315,SA_0000001400,COUNTRY,BRN,WPR,Western Pacific,YEAR,1976,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHBRN,0.01,0.01,,,2018-05-11T09:04:23Z,1976,1/1/1976,12/31/1976
7060500,SA_0000001400,COUNTRY,USA,AMR,Americas,YEAR,1983,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHUSA,10.18,10.18,,,2018-05-11T09:19:49Z,1983,1/1/1983,12/31/1983
7060605,SA_0000001400,COUNTRY,PRT,EUR,Europe,YEAR,1963,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHPRT,0.39,0.39,,,2018-05-11T09:07:11Z,1963,1/1/1963,12/31/1963
7060796,SA_0000001400,COUNTRY,WSM,WPR,Western Pacific,YEAR,1969,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHWSM,0.11,0.11,,,2018-05-11T09:11:50Z,1969,1/1/1969,12/31/1969
7061388,SA_0000001400,COUNTRY,UKR,EUR,Europe,YEAR,2016,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHUKR,2.5,2.50641,,,2024-08-12T15:16:09Z,2016,1/1/2016,12/31/2016
7061668,SA_0000001400,COUNTRY,NZL,WPR,Western Pacific,YEAR,2004,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHNZL,0.8,0.79229,,,2024-08-12T15:16:09Z,2004,1/1/2004,12/31/2004
7061865,SA_0000001400,COUNTRY,SYC,AFR,Africa,YEAR,2013,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHSYC,3.9,3.9416,,,2024-08-12T15:16:09Z,2013,1/1/2013,12/31/2013
7061933,SA_0000001400,COUNTRY,CAN,AMR,Americas,YEAR,1967,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHCAN,4.17,4.17,,,2018-05-11T09:06:57Z,1967,1/1/1967,12/31/1967
7062105,SA_0000001400,COUNTRY,LCA,AMR,Americas,YEAR,2001,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHLCA,0.7,0.7263,,,2024-08-12T15:16:09Z,2001,1/1/2001,12/31/2001
7062380,SA_0000001400,COUNTRY,EST,EUR,Europe,YEAR,1993,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHEST,0.33,0.33,,,2018-05-11T09:14:32Z,1993,1/1/1993,12/31/1993
7063013,SA_0000001400,COUNTRY,ETH,AFR,Africa,YEAR,1989,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHETH,0.67,0.67,,,2018-05-11T09:13:51Z,1989,1/1/1989,12/31/1989
7063074,SA_0000001400,COUNTRY,NOR,EUR,Europe,YEAR,2003,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHNOR,1.9,1.85,,,2024-08-12T15:16:09Z,2003,1/1/2003,12/31/2003
7064137,SA_0000001400,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2006,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHNPL,0.2,0.16386,,,2024-08-12T15:16:09Z,2006,1/1/2006,12/31/2006
7064142,SA_0000001400,COUNTRY,MNE,EUR,Europe,YEAR,2014,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHMNE,2.09,2.09,1.24679,2.8859,2022-06-13T07:58:37Z,2014,1/1/2014,12/31/2014
7064479,SA_0000001400,COUNTRY,NPL,SEAR,South-East Asia,YEAR,1992,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHNPL,0.05,0.05,,,2018-05-11T09:18:05Z,1992,1/1/1992,12/31/1992
7064542,SA_0000001400,COUNTRY,TUR,EUR,Europe,YEAR,2004,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHTUR,0.8,0.81915,,,2024-08-12T15:16:09Z,2004,1/1/2004,12/31/2004
7064691,SA_0000001400,COUNTRY,AUT,EUR,Europe,YEAR,1989,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHAUT,4.9,4.9,,,2018-05-11T09:07:11Z,1989,1/1/1989,12/31/1989
7064925,SA_0000001400,COUNTRY,TCD,AFR,Africa,YEAR,1980,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHTCD,0,0,,,2018-05-11T09:11:45Z,1980,1/1/1980,12/31/1980
7065160,SA_0000001400,COUNTRY,AGO,AFR,Africa,YEAR,1996,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHAGO,0.49,0.49,,,2018-05-11T09:07:15Z,1996,1/1/1996,12/31/1996
7065203,SA_0000001400,COUNTRY,TTO,AMR,Americas,YEAR,1970,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHTTO,0.01,0.01,,,2018-05-11T09:17:09Z,1970,1/1/1970,12/31/1970
7065261,SA_0000001400,COUNTRY,AUT,EUR,Europe,YEAR,1993,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHAUT,13.5,13.5,,,2018-05-11T09:11:44Z,1993,1/1/1993,12/31/1993
7065335,SA_0000001400,COUNTRY,DOM,AMR,Americas,YEAR,1969,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHDOM,0.01,0.01,,,2018-05-11T09:08:55Z,1969,1/1/1969,12/31/1969
7065445,SA_0000001400,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,1983,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHTUN,0.58,0.58,,,2018-05-11T09:17:40Z,1983,1/1/1983,12/31/1983
7065489,SA_0000001400,COUNTRY,AZE,EUR,Europe,YEAR,2001,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHAZE,0.5,0.5063,,,2024-08-12T15:16:09Z,2001,1/1/2001,12/31/2001
7065500,SA_0000001400,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,1965,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHSOM,0.02,0.02,,,2018-05-11T09:20:07Z,1965,1/1/1965,12/31/1965
